time_years,pH,gems_code,rate_Qtz_mol_s,Ca/Si in CSH
805.0,12.138078785547627,2,9.082278055470607e-11,0.9250229214633358
806.0,12.137245429846594,2,9.074024743486579e-11,0.9244524982598937
807.0,12.136411929051542,2,9.06577341209687e-11,0.9238832947732663
808.0,12.135578280053526,2,9.057524036683098e-11,0.9233153077075309
809.0,12.134744479834765,2,9.049276582725255e-11,0.9227485337811427
810.0,12.133910526447533,2,9.04103101632859e-11,0.9221829696010256
811.0,12.133076415028157,2,9.032787318101332e-11,0.9216186121120006
812.0,12.132242143936251,2,9.024545430380423e-11,0.9210554579224882
813.0,12.131407712927846,2,9.016305337502697e-11,0.9204935035053375
814.0,12.130573112471424,2,9.008067042009161e-11,0.919932746343711
815.0,12.129738343156927,2,8.999830425817358e-11,0.9193731828326646
816.0,12.128903401594297,2,8.991595503586341e-11,0.9188148098496769
817.0,12.128068284854614,2,8.983362235412713e-11,0.9182576242077777
818.0,12.127232990182014,2,8.975130589377355e-11,0.9177016227026757
819.0,12.126397514453352,2,8.966900536724865e-11,0.9171468022077343
820.0,12.125561854870934,2,8.958672042244281e-11,0.9165931595559564
821.0,12.124726008046483,2,8.950445076411737e-11,0.9160406916906955
822.0,12.123889970932677,2,8.942219599488226e-11,0.9154893955137446
823.0,12.123053741199673,2,8.933995577628814e-11,0.9149392678205863
824.0,12.122217313189244,2,8.925772989659117e-11,0.9143903059565653
825.0,12.121380688233351,2,8.917551756959232e-11,0.9138425061691842
826.0,12.12054386127807,2,8.909331920713425e-11,0.913295865738766
827.0,12.119706829530253,2,8.901113412276894e-11,0.91275038156625
828.0,12.118869589802244,2,8.892896204587414e-11,0.9122060506864387
829.0,12.11803213917516,2,8.884680258991079e-11,0.9116628700672442
830.0,12.117194474713125,2,8.876465544625305e-11,0.9111208366937567
831.0,12.116356593417683,2,8.868252030227413e-11,0.910579947585031
832.0,12.115518492410644,2,8.860039682560152e-11,0.9100401997173775
833.0,12.114680168601621,2,8.851828473664789e-11,0.9095015902063709
834.0,12.113841619132716,2,8.843618363965076e-11,0.9089641160136126
835.0,12.113002840953325,2,8.835409329111093e-11,0.9084277742888636
836.0,12.112163831193902,2,8.827201328943324e-11,0.9078925620306668
837.0,12.111324586871168,2,8.818994338207962e-11,0.9073584763490123
838.0,12.11048510496406,2,8.810788322691776e-11,0.9068255141562739
839.0,12.109645382602832,2,8.802583266614127e-11,0.9062936729391978
840.0,12.108805416850885,2,8.794379105096709e-11,0.9057629496292848
841.0,12.107965204760983,2,8.786175823254963e-11,0.9052333413593463
842.0,12.107124743404793,2,8.777973389501064e-11,0.9047048452762917
843.0,12.106284029862758,2,8.769771772178503e-11,0.9041774585389113
844.0,12.105443061180006,2,8.761570939759623e-11,0.9036511783162804
845.0,12.104601834475266,2,8.753370860731885e-11,0.9031260017924767
846.0,12.103760346822419,2,8.745171503720395e-11,0.9026019261619167
847.0,12.102918595277469,2,8.736972837308941e-11,0.902078948629041
848.0,12.102076577792994,2,8.728774830267159e-11,0.9015570665577043
849.0,12.101234289861289,2,8.720577440547258e-11,0.9010362768808791
850.0,12.100391729366414,2,8.712380659493887e-11,0.9005165769953999
851.0,12.099548893363064,2,8.704184444063537e-11,0.8999979641479996
852.0,12.098705777669208,2,8.695988763684796e-11,0.8994804354904429
853.0,12.09786238177445,2,8.687793594147523e-11,0.8989639885382106
854.0,12.097018701833745,2,8.67959888925275e-11,0.898448620459209
855.0,12.09617473475106,2,8.671404626467586e-11,0.8979343285498224
856.0,12.095330478329227,2,8.663210774736883e-11,0.8974211101261239
857.0,12.094485928470561,2,8.655017304527439e-11,0.8969089625006499
858.0,12.093641083310915,2,8.646824183006275e-11,0.8963978830134844
859.0,12.092795939675216,2,8.638631381417578e-11,0.8958878690070005
860.0,12.091950494705264,2,8.630438868688899e-11,0.8953789178368944
861.0,12.091104745236656,2,8.622246614354908e-11,0.8948710268725557
862.0,12.090258689129081,2,8.61405458713689e-11,0.8943641934869525
863.0,12.089412324627833,2,8.605862758646587e-11,0.8938584150494195
864.0,12.088565644131359,2,8.597671102217677e-11,0.8933536890301192
865.0,12.087718650275063,2,8.589479572724756e-11,0.8928500127583704
866.0,12.086871337673292,2,8.581288157203368e-11,0.8923473836956617
867.0,12.086023703914156,2,8.573096817483262e-11,0.8918457992676772
868.0,12.08517574475942,2,8.564905524876092e-11,0.8913452569267852
869.0,12.084327461550522,2,8.556714245264581e-11,0.890845754103837
870.0,12.0834788474985,2,8.548522960928967e-11,0.8903472882818969
871.0,12.082629898610337,2,8.540331630523754e-11,0.8898498569756427
872.0,12.08178061935718,2,8.532140219305774e-11,0.889353457545737
873.0,12.08093099797298,2,8.523948723113493e-11,0.8888580876477805
874.0,12.080081037679694,2,8.515757080540031e-11,0.8883637446795493
875.0,12.079230734327803,2,8.507565283692046e-11,0.8878704261758114
876.0,12.0783800847668,2,8.49937329828913e-11,0.8873781296746885
877.0,12.07752908630539,2,8.491181093498468e-11,0.8868868527108238
878.0,12.076677736054556,2,8.482988640269023e-11,0.8863965928383345
879.0,12.075826031352532,2,8.474795908876979e-11,0.8859073476118796
880.0,12.074973969450522,2,8.466602870472314e-11,0.8854191146005302
881.0,12.074121547735633,2,8.458409495935366e-11,0.8849318913912303
882.0,12.073268763403936,2,8.450215757673945e-11,0.8844456755503668
883.0,12.072415613716391,2,8.442021624797447e-11,0.8839604646888255
884.0,12.071562095965264,2,8.433827069063587e-11,0.8834762564149903
885.0,12.07070820730818,2,8.425632061695014e-11,0.8829930483487284
886.0,12.069853945412955,2,8.417436572917611e-11,0.8825108381144245
887.0,12.06899930819389,2,8.409240576801015e-11,0.8820296233352324
888.0,12.068144291360735,2,8.401044049160264e-11,0.8815494016880342
889.0,12.067288893022667,2,8.39284694965712e-11,0.8810701708179625
890.0,12.066433110510056,2,8.384649255649394e-11,0.880591928392219
891.0,12.065576941189272,2,8.37645093874769e-11,0.8801146720869133
892.0,12.064720384300179,2,8.368251970859162e-11,0.8796383995309253
893.0,12.063863433204341,2,8.360052338078767e-11,0.8791631085377887
894.0,12.063006087603398,2,8.351851982178593e-11,0.878688796745422
895.0,12.062148344594764,2,8.343650892676288e-11,0.8782154618769071
896.0,12.0612901887305,2,8.335449039504893e-11,0.8777431021166766
897.0,12.060431642311352,2,8.32724629361579e-11,0.877271714326909
898.0,12.05957268524654,2,8.319042822400909e-11,0.8768012968697186
899.0,12.058713331203625,2,8.310838460280349e-11,0.8763318468786184
900.0,12.05785356129068,2,8.302633310718796e-11,0.8758633627320447
901.0,12.056993378280648,2,8.294427214638689e-11,0.8753958419984995
902.0,12.056132779761318,2,8.286220187694762e-11,0.8749292824525122
903.0,12.055271763441107,2,8.27801220365726e-11,0.8744636818734556
904.0,12.05441032606816,2,8.269803237279009e-11,0.8739990380825476
905.0,12.05354845774527,2,8.261593255826886e-11,0.8735353492253959
906.0,12.052686178999311,2,8.253382167164734e-11,0.8730726120716986
907.0,12.051823464194703,2,8.2451701467149e-11,0.8726108254898711
908.0,12.050960318567075,2,8.236956964490115e-11,0.872149986964952
909.0,12.050096733738252,2,8.228742661568952e-11,0.8716900945644677
910.0,12.049232725775965,2,8.220527163043352e-11,0.8712311454283476
911.0,12.048368264671543,2,8.212310594120959e-11,0.8707731384816159
912.0,12.047503374047881,2,8.204092701479813e-11,0.8703160706183708
913.0,12.046638040181856,2,8.195873669599225e-11,0.8698599399999222
914.0,12.045772248457544,2,8.187653394970798e-11,0.8694047451789353
915.0,12.044906016349215,2,8.179431730740543e-11,0.8689504831737275
916.0,12.044039333456581,2,8.171208825553884e-11,0.8684971522138872
917.0,12.043172199778915,2,8.162984585457759e-11,0.8680447501021744
918.0,12.042304630186791,2,8.154759005734526e-11,0.8675932742563365
919.0,12.04143655558262,2,8.146532169168039e-11,0.8671427247595724
920.0,12.04056807050304,2,8.13830359186096e-11,0.8666930962675667
921.0,12.03969907733873,2,8.130073935260418e-11,0.8662443900870826
922.0,12.038829639419202,2,8.121842483790683e-11,0.8657966018125881
923.0,12.03795971623339,2,8.113609689343205e-11,0.8653497306588427
924.0,12.037089355739061,2,8.10537524949312e-11,0.864903773134242
925.0,12.036218501316693,2,8.097139504183082e-11,0.8644587288413644
926.0,12.0353471772719,2,8.088902028697679e-11,0.8640145948874502
927.0,12.034475375976783,2,8.080663000226776e-11,0.8635713694726936
928.0,12.033603095074854,2,8.072422350584472e-11,0.8631290506004556
929.0,12.032730331400513,2,8.064180054167634e-11,0.8626876362522949
930.0,12.031857085113964,2,8.055936085423581e-11,0.8622471245378341
931.0,12.030983351396117,2,8.047690419128689e-11,0.8618075133944518
932.0,12.030109128764945,2,8.039443029699693e-11,0.861368800887692
933.0,12.029234414916607,2,8.031193891925606e-11,0.8609309850609842
934.0,12.028359207536205,2,8.022942980589051e-11,0.8604940639658177
935.0,12.027483504378333,2,8.014690270492612e-11,0.8600580356610894
936.0,12.026607303324692,2,8.006435736685992e-11,0.8596228982117887
937.0,12.025730601765453,2,7.99817935487418e-11,0.8591886496964908
938.0,12.024853397634821,2,7.989921098708631e-11,0.85875528819578
939.0,12.023975688686082,2,7.98166094413991e-11,0.8583228117996982
940.0,12.023097472620572,2,7.973398866365013e-11,0.8578912186073783
941.0,12.022218751956267,2,7.965134840426936e-11,0.8574605066057416
942.0,12.021339514856962,2,7.956868863647e-11,0.8570306741395908
943.0,12.020459763972895,2,7.948600867325909e-11,0.8566017192177556
944.0,12.019579497140445,2,7.940330848984235e-11,0.8561736399678062
945.0,12.018698712659662,2,7.932058784386487e-11,0.8557464345084529
946.0,12.017817407282134,2,7.923784651575061e-11,0.8553201010186123
947.0,12.016935579394355,2,7.915508421055e-11,0.8548946376315203
948.0,12.016053226842667,2,7.907230071296435e-11,0.8544700425054199
949.0,12.01517034748003,2,7.898949578206319e-11,0.8540463138059454
950.0,12.014286939167064,2,7.890666917728628e-11,0.8536234497065147
951.0,12.013403000802715,2,7.882382065882061e-11,0.8532014479260739
952.0,12.01251852485431,2,7.874094999205291e-11,0.852780307638651
953.0,12.011633521488623,2,7.865805674475822e-11,0.8523600271552368
954.0,12.010747964339597,2,7.857514136753737e-11,0.8519406027749028
955.0,12.009861875590147,2,7.849220207892518e-11,0.8515220346130785
956.0,12.008975271054393,2,7.840924018710461e-11,0.8511043202658922
957.0,12.008088102765957,2,7.832625647778026e-11,0.8506874577780966
958.0,12.00720038892965,2,7.824324801147472e-11,0.8502714455302275
959.0,12.006312127506684,2,7.816021574780893e-11,0.8498562817596566
960.0,12.005423316471404,2,7.80771594536516e-11,0.8494419647109557
961.0,12.00453395380635,2,7.79940788971849e-11,0.8490284926355021
962.0,12.003644037511448,2,7.791097384671886e-11,0.8486158637916821
963.0,12.002753579101844,2,7.782784407190667e-11,0.8482040761754377
964.0,12.001862530853105,2,7.774469012433393e-11,0.847793128882096
965.0,12.000970940265091,2,7.766150902488255e-11,0.8473830193844821
966.0,12.000078788036786,2,7.757830361198085e-11,0.8469737462245518
967.0,11.999186072229795,2,7.749507255220793e-11,0.8465653076947384
968.0,11.998292797712043,2,7.741181561903648e-11,0.8461577021640705
969.0,11.997398942052296,2,7.732853307942052e-11,0.8457509277301898
970.0,11.996504523846166,2,7.724522322306843e-11,0.8453449829172537
971.0,11.995609534366265,2,7.716188731019765e-11,0.8449398659735691
972.0,11.99471397167446,2,7.707852462257517e-11,0.8445355752264119
973.0,11.99381783395145,2,7.699513493379154e-11,0.8441321090074424
974.0,11.99292111929479,2,7.691171802523661e-11,0.8437294656569962
975.0,11.992023838801314,2,7.682827367283732e-11,0.8433276433171673
976.0,11.991125982965873,2,7.674480250429082e-11,0.8429266403404766
977.0,11.990227529462327,2,7.666130379364823e-11,0.8425264556130246
978.0,11.989328491809518,2,7.657777598454368e-11,0.8421270871726683
979.0,11.988428852293007,2,7.649421986186507e-11,0.8417285335627636
980.0,11.987528648688864,2,7.641063422100554e-11,0.8413307927779435
981.0,11.986627826910231,2,7.632702129389828e-11,0.8409338637576728
982.0,11.985726431125967,2,7.62433776253718e-11,0.840537744341356
983.0,11.984824440342686,2,7.615970585259076e-11,0.8401424331749505
984.0,11.983921910073562,2,7.607600455932344e-11,0.8397479275796068
985.0,11.983018773634093,2,7.599227717934095e-11,0.8393542269364369
986.0,11.98211495890344,2,7.590851932806415e-11,0.8389613316555247
987.0,11.981210583914507,2,7.582472641905868e-11,0.8385692372904564
988.0,11.98030568189346,2,7.574090575476002e-11,0.8381779409677523
989.0,11.97940009882181,2,7.565705940819078e-11,0.83778744620371
990.0,11.97849384413918,2,7.557317745997709e-11,0.837397749607687
991.0,11.97758705055608,2,7.548926028930716e-11,0.8370088470844297
992.0,11.976679712825867,2,7.540531641028732e-11,0.8366207371412525
993.0,11.97577170636128,2,7.532134524978515e-11,0.8362334210656237
994.0,11.974863027666965,2,7.523733893966393e-11,0.8358468974098715
995.0,11.973953796916176,2,7.515329714954636e-11,0.8354611617913122
996.0,11.973043944568484,2,7.506922721109669e-11,0.8350762143179679
997.0,11.972133501426566,2,7.498512473802279e-11,0.8346920526232445
998.0,11.97122246691121,2,7.490099165263932e-11,0.8343086754047627
999.0,11.970310720199127,2,7.481682749115896e-11,0.8339260834032048
1000.0,11.969398395832073,2,7.473262495742334e-11,0.8335442725078257
1001.0,11.968476313004608,2,7.464839217026228e-11,0.8331594334302334
1002.01,11.967544358720371,2,7.456328302902167e-11,0.832771550221299
1003.0301,11.96660248412476,2,7.447728782215324e-11,0.8323806057234355
1004.060401,11.965650419691269,2,7.439040081905723e-11,0.8319865874337867
1005.10100501,11.964688186297032,2,7.43026025235798e-11,0.8315894760481728
1006.1520150600999,11.963715592410278,2,7.421389135405965e-11,0.8311892588620353
1007.2135352107009,11.96273254247396,2,7.412425272260328e-11,0.8307859194908713
1008.2856705628079,11.96173891839931,2,7.403367773345448e-11,0.8303794418977408
1009.368527268436,11.960734624340175,2,7.394215620115301e-11,0.8299698116008783
1010.4622125411204,11.95971948570413,2,7.384967896556343e-11,0.8295570129384824
1011.5668346665315,11.958693368921178,2,7.375623264550702e-11,0.8291410320921457
1012.6825030131969,11.957656208251121,2,7.366180586185336e-11,0.8287218525316015
1013.8093280433288,11.956607857337955,2,7.3566391315379e-11,0.828299459751058
1014.9474213237621,11.955548152745003,2,7.346997689971824e-11,0.8278738404255855
1016.0968955369998,11.954476980612469,2,7.337254945447459e-11,0.827444979525568
1017.2578644923697,11.95339423855843,2,7.327409870417587e-11,0.8270128623802743
1018.4304431372934,11.952299730178817,2,7.317461504407828e-11,0.8265774756918048
1019.6147475686663,11.951193343654351,2,7.307408316975382e-11,0.8261388052431715
1020.810895044353,11.950074947467293,2,7.297249282721895e-11,0.8256968371811207
1022.0190039947964,11.94894438968619,2,7.286983251747656e-11,0.8252515581490651
1023.2391940347444,11.947801534001188,2,7.276608952735953e-11,0.8248029546620103
1024.4715859750918,11.946646226797666,2,7.266125197294903e-11,0.8243510137748575
1025.7163018348429,11.94547832903178,2,7.255530689848058e-11,0.8238957223565269
1026.9734648531912,11.944297691225403,2,7.24482421907855e-11,0.8234370678233784
1028.2431995017232,11.943104175233938,2,7.234004504682147e-11,0.8229750370906971
1029.5256314967403,11.941897541970308,2,7.223070331701001e-11,0.8225096198937709
1030.8208878117077,11.940677757410175,2,7.212019877705237e-11,0.8220408017045681
1032.1290966898248,11.939444666603997,2,7.20085252761138e-11,0.821568570700265
1033.4503876567233,11.938198018741936,2,7.189566956244141e-11,0.8210929170154447
1034.7848915332904,11.93693767866077,2,7.17816125086003e-11,0.82061382903894
1036.1327404486233,11.935663482247804,2,7.166634188558264e-11,0.820131295791134
1037.4940678531095,11.934375300112482,2,7.154984362672175e-11,0.8196453056267785
1038.8690085316407,11.933072927271605,2,7.143210581463967e-11,0.8191558489868583
1040.257698616957,11.931756204815157,2,7.131311168314284e-11,0.818662915466391
1041.6602756031266,11.930424960263888,2,7.11928474130977e-11,0.8181664952249956
1043.076878359158,11.929079029020123,2,7.107129823143656e-11,0.8176665784641562
1044.5076471427494,11.9277182031717,2,7.094844976283768e-11,0.8171631567017118
1045.9527236141769,11.926342341510146,2,7.082428502585217e-11,0.8166562202772729
1047.4122508503187,11.924951262082061,2,7.069879092881721e-11,0.8161457607346532
1048.8863733588219,11.923544734578249,2,7.05719518144959e-11,0.8156317706912458
1050.37523709241,11.922122573425364,2,7.044374919316733e-11,0.8151142421815125
1051.8789894633342,11.920684666312207,2,7.031416713842916e-11,0.8145931666245575
1053.3977793579675,11.919230692244398,2,7.01831938893267e-11,0.8140685392307295
1054.9317571515473,11.91776062673372,2,7.005080545872434e-11,0.8135403501199541
1056.4810747230629,11.91627412469738,2,6.991699505122058e-11,0.813008595797459
1058.0458854702936,11.914771051950233,2,6.978173711547928e-11,0.8124732693230059
1059.6263443249964,11.91325117357272,2,6.96450183276967e-11,0.8119343658145379
1061.2226077682465,11.911714278570471,2,6.950681937628699e-11,0.8113918803871816
1062.8348338459289,11.910160254242015,2,6.936712236959864e-11,0.8108458069312078
1064.4631821843882,11.90858876644631,2,6.922591477138658e-11,0.8102961435210804
1066.107814006232,11.906999698534223,2,6.908317138366575e-11,0.8097428848839977
1067.7688921462943,11.905392750346978,2,6.893887940694862e-11,0.8091860294041983
1069.4465810677573,11.903767697786213,2,6.879301534560845e-11,0.8086255745927013
1071.141046878435,11.902124400277065,2,6.864556004324187e-11,0.8080615170202341
1072.8524573472193,11.900462579076928,2,6.84964989037667e-11,0.8074938560425902
1074.5809819206916,11.898782062796155,2,6.834580945167576e-11,0.8069225896666453
1076.3267917398985,11.897082524551344,2,6.81934751874751e-11,0.8063477191298682
1078.0900596572974,11.895363783521628,2,6.803947063053522e-11,0.8057692436261435
1079.8709602538704,11.89362558953042,2,6.788377855846961e-11,0.8051871641357101
1081.6696698564092,11.891867698176696,2,6.772637757823509e-11,0.8046014820137684
1083.4863665549733,11.890089874974944,2,6.756724663892598e-11,0.8040121990622616
1085.3212302205231,11.888291865700307,2,6.740636501646691e-11,0.8034193179550926
1087.1744425227282,11.88647342979089,2,6.724371082463363e-11,0.8028228417132292
1089.0461869479557,11.884634341454692,2,6.707926282781075e-11,0.8022227737455763
1090.936648817435,11.882774230689567,2,6.691300038056572e-11,0.8016191205201566
1092.8460153056096,11.880892969625648,2,6.674489478148601e-11,0.801011885041306
1094.7744754586658,11.878990222768387,2,6.65749305388783e-11,0.8004010744682227
1096.7222202132523,11.877065676430076,2,6.640308059986836e-11,0.7997866962494679
1098.689442415385,11.875119192398408,2,6.62293189945376e-11,0.7991687555980478
1100.6763368395386,11.873150432232984,2,6.605362910213177e-11,0.7985472617379525
1102.683100207934,11.871159026861706,2,6.587598330093444e-11,0.7979222251787815
1104.7099312100136,11.869144808047881,2,6.569635211909981e-11,0.7972936538215087
1106.7570305221136,11.867107479275342,2,6.551471677772825e-11,0.7966615584063641
1108.824600827335,11.865046752165883,2,6.53310514536138e-11,0.7960259503095083
1110.9128468356082,11.862962253100962,2,6.514533054900062e-11,0.7953868431944806
1113.0219753039644,11.860853733474341,2,6.495752363216657e-11,0.7947442494185737
1115.152195057004,11.85872091607121,2,6.4767606998954e-11,0.7940981826424469
1117.303717007574,11.856563517006558,2,6.457555492166038e-11,0.7934486575070451
1119.4767541776498,11.85438116366756,2,6.438134136638813e-11,0.7927956909676461
1121.6715217194264,11.852173609486067,2,6.418493524427156e-11,0.7921392988009189
1123.8882369366208,11.84994047362876,2,6.398631203629462e-11,0.7914794999502923
1126.127119305987,11.847681443721267,2,6.378543978705867e-11,0.790816313139752
1128.388390499047,11.84539625918127,2,6.358229008421838e-11,0.7901497572333981
1130.6722744040374,11.843084578228298,2,6.33768368504438e-11,0.7894798533459274
1132.9789971480777,11.840746030191493,2,6.316904962953426e-11,0.7888066241455198
1135.3087871195582,11.838380306206393,2,6.295889614575223e-11,0.7881300922885027
1137.6618749907539,11.835987102134197,2,6.27463471517778e-11,0.7874502814001352
1140.0384937406614,11.833566017484229,2,6.253137340184919e-11,0.7867672177863511
1142.4388786780682,11.831116737410069,2,6.231394028178488e-11,0.7860809274501531
1144.8632674648488,11.828638915687506,2,6.209401746270028e-11,0.7853914380419538
1147.3119001394973,11.826132215272974,2,6.187157267615814e-11,0.7846987782128986
1149.7850191408925,11.8235962433835,2,6.164657386411104e-11,0.7840029787272135
1152.2828693323015,11.821030690654078,2,6.141898572891803e-11,0.7833040701861291
1154.8056980256245,11.818435167846483,2,6.118877710350949e-11,0.7826020857395563
1157.3537550058807,11.815809339060333,2,6.095591228940372e-11,0.7818970589389445
1159.9272925559394,11.813152799955882,2,6.072035809635531e-11,0.7811890257497355
1162.526565481499,11.81046519958643,2,6.048207741723396e-11,0.780478022609698
1165.151831136314,11.807746165643946,2,6.02410356310603e-11,0.7797640876594193
1167.803349447677,11.804995323087757,2,5.99971966601379e-11,0.7790472604771974
1170.4813829421537,11.802212294,2,5.975052394202182e-11,0.7783275821139
1173.1861967715752,11.799396707184556,2,5.95009804143461e-11,0.7776050949728641
1175.918058739291,11.796548162627728,2,5.924852899538349e-11,0.7768798434045486
1178.6772393266838,11.793666283798252,2,5.899313076524906e-11,0.7761518729232717
1181.4640117199508,11.790750683631995,2,5.87347476230819e-11,0.7754212307687931
1184.2786518371502,11.787800973000575,2,5.847334054313367e-11,0.7746879658127586
1187.1214383555216,11.784816772044334,2,5.820886999911628e-11,0.7739521284161478
1189.9926527390767,11.781797669076997,2,5.794129652512814e-11,0.7732137711081752
1192.8925792664675,11.778743285777503,2,5.767057863669656e-11,0.7724729476170057
1195.8215050591323,11.775653208482108,2,5.7396676109675765e-11,0.7717297139679222
1198.7797201097235,11.772527065131877,2,5.7119546500419677e-11,0.7709841273334078
1201.7675173108207,11.769364453019703,2,5.683914904196598e-11,0.7702362471860343
1204.7851924839288,11.76616497961952,2,5.655544095718715e-11,0.7694861347230664
1207.833044408768,11.762928235716931,2,5.626837950284045e-11,0.7687338533032453
1210.9113748528557,11.759653842847857,2,5.597792068573062e-11,0.7679794677867935
1214.0204886013842,11.756341412430722,2,5.5684021536509626e-11,0.767223045183566
1217.160693487398,11.752990530752822,2,5.5386638097556706e-11,0.7664646549306667
1220.332300422272,11.749600821877806,2,5.508572470901039e-11,0.7657043679999196
1223.5356234264946,11.746171889356766,2,5.4781237060239144e-11,0.7649422578093454
1226.7709796607596,11.742703370820752,2,5.4473129335083697e-11,0.7641783994525323
1230.0386894573671,11.739194853442532,2,5.4161356884162815e-11,0.7634128710169104
1233.3390763519408,11.735645981268021,2,5.384587207934753e-11,0.7626457520367862
1236.67246711546,11.73205638662795,2,5.352662955226706e-11,0.7618771245505226
1240.0391917866148,11.728425681585122,2,5.3203582841735625e-11,0.7611070732877981
1243.4395837044808,11.724753520139243,2,5.287668400703434e-11,0.7603356848093277
1246.8739795415256,11.721039544919355,2,5.2545886593137496e-11,0.759563048332902
1250.342719336941,11.717283395980312,2,5.221114308637206e-11,0.7587892556637351
1253.8461465303103,11.713484754107059,2,5.187240536646553e-11,0.7580144006248308
1257.3846079956136,11.70964329301126,2,5.152962669776349e-11,0.7572385797917554
1260.9584540755698,11.70575867447331,2,5.118275951676754e-11,0.7564618926274688
1264.5680386163256,11.701830605228515,2,5.083175524563499e-11,0.7556844407296875
1268.2137190024887,11.697858769527585,2,5.0476566895695276e-11,0.7549063288411417
1271.8958561925135,11.693842914717358,2,5.0117146021203693e-11,0.7541276637035651
1275.6148147544386,11.689782752074818,2,4.975344657402654e-11,0.7533485555019611
1279.370962901983,11.685678046601641,2,4.9385420498518144e-11,0.7525691166777027
1283.1646725310027,11.681528547799724,2,4.9013021744524105e-11,0.751789462946994
1286.996319256313,11.677334036226984,2,4.863620324482647e-11,0.7510097127217192
1290.866282448876,11.673094328916022,2,4.825491900485567e-11,0.7502299870914941
1294.774945273365,11.668809262100572,2,4.786912432984414e-11,0.7494504101149757
1298.7226947260986,11.66447865645873,2,4.747877512365523e-11,0.7486711093607888
1302.7099216733595,11.6601023993334,2,4.708382650899337e-11,0.7478922148565144
1306.737020890093,11.655680399818248,2,4.668423632000254e-11,0.7471138597436044
1310.8043910989938,11.651212557217157,2,4.627996326023079e-11,0.7463361807674324
1314.912435009984,11.646698866895774,2,4.587096572588845e-11,0.7455593169185065
1319.0615593600837,11.642139294547118,2,4.545720615439943e-11,0.7447834111577017
1323.2521749536845,11.6375338727644,2,4.503864603954779e-11,0.7440086092008849
1327.4846967032213,11.632882677300744,2,4.4615249913113544e-11,0.7432350598789345
1331.7595436702536,11.628185785051665,2,4.4186984453501004e-11,0.7424629157441666
1336.0771391069559,11.62344336310673,2,4.375381701672792e-11,0.7416923319560346
1340.4379104980255,11.618655588944842,2,4.331571917436922e-11,0.7409234673641435
1344.8422896030058,11.61382268736456,2,4.287266378018662e-11,0.740156484079615
1349.2907124990359,11.608944942705067,2,4.242462655518859e-11,0.7393915473545144
1353.7836196240262,11.604022717308515,2,4.197158670242736e-11,0.7386288253707685
1358.3214558202665,11.59905637558271,2,4.151352772734758e-11,0.7378684902568897
1362.904670378469,11.594046373536726,2,4.105043484818866e-11,0.7371107169697957
1367.5337170822538,11.58899322275566,2,4.058229850282313e-11,0.7363556837702157
1372.2090542530764,11.583897501619036,2,4.0109113232926677e-11,0.7356035720942606
1376.931144795607,11.578759865764377,2,3.963087831920047e-11,0.7348545664248476
1381.7004562435632,11.573580995760254,2,3.9147598401948035e-11,0.7341088549654015
1386.5174608059988,11.568361698634822,2,3.865928195982185e-11,0.7333666283438279
1391.3826354140585,11.563102836625509,2,3.8165945102111305e-11,0.7326280804855194
1396.2964617681994,11.557805355098873,2,3.766760941422835e-11,0.7318934082333487
1401.2594263858814,11.552470285221272,2,3.716430325043837e-11,0.7311628112925922
1406.2720206497402,11.547098758341845,2,3.665606216696687e-11,0.7304364919682357
1411.3347408562374,11.541691993531563,2,3.61429297538094e-11,0.7297146552672186
1416.4480882648,11.536251263818741,2,3.562495759466546e-11,0.7289975092420702
1421.6125691474479,11.530777993062635,2,3.5102204662474664e-11,0.728285263699734
1426.8286948389225,11.525273689910955,2,3.45747407803552e-11,0.7275781308873934
1432.0969817873117,11.519739963021248,2,3.404264496885053e-11,0.7268763251802393
1437.417951605185,11.514178535910744,2,3.350600639866236e-11,0.7261800627479802
1442.7921311212367,11.50859123773344,2,3.2964925312428574e-11,0.7254895615020357
1448.2200524324492,11.502980016354883,2,3.241951323588486e-11,0.7248050407157886
1453.7022529567737,11.497346950200807,2,3.1869893858100383e-11,0.7241267206935159
1459.2392754863415,11.49169418089352,2,3.1316203861397075e-11,0.7234548233311874
1464.8316682412049,11.486024034429084,2,3.075859155804161e-11,0.722789570389969
1470.479984923617,11.480338930088923,2,3.019722079698585e-11,0.7221311842876956
1476.184784772853,11.474641414371533,2,2.963226890854043e-11,0.7214798873756537
1481.9466326205816,11.46893415258113,2,2.9063928156908676e-11,0.7208359016847482
1487.7660989467875,11.463219954243074,2,2.8492406002735392e-11,0.7201994482765669
1493.6437599362553,11.457501718389027,2,2.791792624180908e-11,0.7195707474538924
1499.5801975356178,11.451782471499051,2,2.734072802622577e-11,0.7189500177194815
1505.5759995109743,11.446065416707158,2,2.6761067187839736e-11,0.7183374755585685
1511.6317595060839,11.440353788217882,2,2.6179218250656083e-11,0.7177333349363776
1517.7480771011449,11.434651020304626,2,2.5595470193957827e-11,0.7171378082002294
1523.925557872156,11.51089338384712,2,2.5010132869081154e-11,0.7256685118471877
1530.1648134508778,11.510958347448522,2,3.2475615296477625e-11,0.7256675994632269
1536.4664615853865,11.511023960565645,2,3.2467539817664765e-11,0.7256666738852379
1542.8311262012403,11.511090223804548,2,3.2459385026941296e-11,0.7256657431013989
1549.2594374632529,11.511157166283427,2,3.245115016987949e-11,0.7256647996572836
