time_years,Ca,Si,Al,Mg,S,C
293.0,0.503486313796058,0.28091664717141945,1.3726263728897756,9.855890160667618e-07,0.9573370741391356,0.08201781991649762
294.0,0.50382532465047,0.28183888265408147,1.384407559662108,9.87069804244281e-07,0.9504470678772745,0.08128097424844954
295.0,0.5041131125744572,0.2827913019079312,1.3964795726301698,9.884963370502853e-07,0.9438249142097402,0.08057229226947835
296.0,0.5043499939419183,0.2837737647005503,1.4088465252331206,9.898690432333903e-07,0.9374632308099234,0.0798909884069237
297.0,0.5045363883304413,0.28478615484879066,1.4215118325711307,9.911887627920084e-07,0.9313552877398268,0.07923630399227811
298.0,0.5046727571037515,0.2858283318523765,1.4344793289299669,9.924561901261443e-07,0.9254950542426572,0.07860749139031846
299.0,0.5047596231694603,0.2869001619347207,1.4477527739804976,9.9367209974078e-07,0.919875896267439,0.07800382970695442
300.0,0.5047975722258876,0.2880014976146082,1.4613361740758937,9.948372431003671e-07,0.9144921332195981,0.07742460906781015
301.0,0.5047872198049116,0.28913219227210224,1.4752330635849713,9.959525487293742e-07,0.9093374478927376,0.07686914164023169
302.0,0.5047292314549681,0.2902920915914364,1.4894469344240997,9.970189832934117e-07,0.904405908330408,0.07633675658080909
303.0,0.5046243464340022,0.2914810364410067,1.5039817643296223,9.980374470071096e-07,0.8996918778037507,0.07582679704331875
304.0,0.5044733182544859,0.2926988610571348,1.5188412092512131,9.990089110397611e-07,0.8951899141549025,0.07533862288903782
305.0,0.5042769501969805,0.2939454011362222,1.534028436743758,9.999345664796536e-07,0.8908937145407837,0.07487161796651515
306.0,0.5040360946150864,0.29522047455080674,1.5495475183510024,1.0008153337255727e-06,0.8867985527030452,0.07442516526609626
307.0,0.5037516422262242,0.29652388564683446,1.565401718022247,1.0016523480030966e-06,0.8828989515797941,0.07399867827013448
308.0,0.5034245008161373,0.29785545301870964,1.5815946234178142,1.0024467414016829e-06,0.8791895566197517,0.07359157583168842
309.0,0.5030556503672019,0.2992150067917535,1.598129552044833,1.0031998371217886e-06,0.8756657813335145,0.07320329702776504
310.0,0.5026460425261349,0.3006023267728854,1.6150100786530737,1.0039126763087669e-06,0.8723215509006835,0.07283329209225982
311.0,0.5021967131275619,0.30201722474249887,1.632239575220255,1.004586537805046e-06,0.8691526297303347,0.07248102829746011
312.0,0.5017086948246227,0.3034594692623633,1.6498214724911993,1.0052225840747692e-06,0.8661544206355979,0.07214597405824538
313.0,0.5011830278756818,0.3049288558346438,1.6677586630503596,1.0058221783396614e-06,0.863321499755933,0.07182762689652701
314.0,0.5006208156995189,0.3064251658678697,1.6860549514762628,1.0063864784901541e-06,0.8606497471720128,0.0715254879850149
315.0,0.5000189857566849,0.3079480346463355,1.7047122260150638,1.006914602020274e-06,0.8581230478417674,0.0712388588377507
316.0,0.4993911209483102,0.3094976439934036,1.723736561301309,1.0074145459082707e-06,0.8557711552346302,0.07096790553198559
317.0,0.498725865193735,0.31107334331622544,1.7431281594592771,1.0078808818142779e-06,0.8535552218159631,0.07071152992763126
318.0,0.49802853895108623,0.31267502532246744,1.762891186036285,1.0083171325294412e-06,0.8514833077510872,0.07046949175148096
319.0,0.49730027213739203,0.3143024473248963,1.7830287918103018,1.0087245710458296e-06,0.8495506528683922,0.07024135307963242
320.0,0.4965421919541418,0.3159553616000325,1.8035437285881972,1.00910453773428e-06,0.8477528695911579,0.07002668738155446
321.0,0.4957554660647816,0.317633498230651,1.8244388357352166,1.00945832052967e-06,0.8460863504815381,0.06982507682294566
322.0,0.49494122831313825,0.31933661181347384,1.8457169806938316,1.009787241009206e-06,0.8445469036829666,0.06963611588300034
323.0,0.4941006521814622,0.3210644326121539,1.8673815691517883,1.010092464506269e-06,0.8431310500525825,0.06945940259191316
324.0,0.493234868347436,0.3228166877635661,1.8894347761589367,1.0103753690934896e-06,0.8418347323158717,0.06929455481202634
325.0,0.49234502165546623,0.32459310218776877,1.9118793141643702,1.010637215640155e-06,0.8406544440842528,0.06914119404958974
326.0,0.4914322276608344,0.3263934043946065,1.9347179689246483,1.0108792387872286e-06,0.8395863491693605,0.068998951103265
327.0,0.4904976317401805,0.32821732480603877,1.9579535797772938,1.0111026671235582e-06,0.8386268134211976,0.06886747099875225
328.0,0.4895423667265163,0.3300645329310645,1.9815887595144883,1.011308593735699e-06,0.837773611222931,0.06874639209759346
329.0,0.4885674772404122,0.33193478922083824,2.0056254670716096,1.011498427579351e-06,0.8370215769076241,0.06863538685201055
330.0,0.48757409151230213,0.33382778175568195,2.0300667501268186,1.011673205294295e-06,0.8363684063760282,0.06853411560368428
331.0,0.48656327493228363,0.3357432108743646,2.0549147686466456,1.0118341144562133e-06,0.8358106373188332,0.06844225505339996
332.0,0.4855360906339527,0.337680791154329,2.0801721244026465,1.0119822905064117e-06,0.8353453916435586,0.06835948863367332
333.0,0.4844935572002663,0.33964021060781185,2.105840531135032,1.0121189068676218e-06,0.8349689832573783,0.06828551018546522
334.0,0.4834367199753671,0.34162117997740715,2.1319230284088753,1.0122449722103544e-06,0.8346790235602729,0.06822001644171467
335.0,0.48236657411183,0.34362338265604786,2.158421806754932,1.012361482242794e-06,0.8344711661384221,0.06816271808376027
336.0,0.48128408189245286,0.34564650043002976,2.1853378204342273,1.0124697367399273e-06,0.8343454677356389,0.06811332174568134
337.0,0.48019018569062716,0.3476902179786944,2.2126755596141505,1.0125701627490016e-06,0.83429524791299,0.06807154668396592
338.0,0.47908593834155283,0.34975429702314276,2.240433486589305,1.01266486146777e-06,0.834321906093422,0.06803714969060312
339.0,0.4779721494439299,0.3518383372636507,2.2686170374132826,1.0127536767641033e-06,0.8344188455652698,0.06800983652710163
340.0,0.47684972503349426,0.35394205275660773,2.29722604528183,1.01283814705233e-06,0.8345864681136348,0.06798935922618071
341.0,0.47571956376732116,0.3560651346699532,2.3262635002121557,1.0129189342450603e-06,0.8348201338690933,0.06797546762337946
342.0,0.4745824404610642,0.3582072591536858,2.355729758899433,1.0129972078773739e-06,0.8351184113477536,0.06796791915635299
343.0,0.47343936653051893,0.36036808725216046,2.385630625601444,1.0130729962247854e-06,0.8354778399165236,0.06796646614030533
344.0,0.4722909705603924,0.3625473091219458,2.415964330173438,1.0131478093024655e-06,0.8358967064462509,0.06797088321961277
345.0,0.4711380878020074,0.364744644653429,2.4467322827909714,1.0132226973242e-06,0.8363734984954366,0.06798094897531859
346.0,0.46998143641293566,0.3669597368764328,2.477937428075759,1.01329794472968e-06,0.8369039332034371,0.06799644083231395
347.0,0.4688218214868403,0.3691922375209764,2.5095817410176977,1.0133742587824858e-06,0.8374878847005416,0.06801713393982213
348.0,0.4676598679331525,0.3714418611377725,2.5416657509419496,1.0134525727075228e-06,0.8381215169060793,0.06804283160315727
349.0,0.46649630948969517,0.3737082843146441,2.574191631130897,1.0135335009218009e-06,0.8388035480333452,0.0680733253856588
350.0,0.4653317867723542,0.37599116120746184,2.6071607631039027,1.01361761067425e-06,0.8395316727165604,0.06810841802158799
351.0,0.46416694846975937,0.37829018449253865,2.6405746491592748,1.0137056052240246e-06,0.8403039896177531,0.06814791444525677
352.0,0.4630023742848593,0.38060503462329276,2.6744341013826554,1.0137981304376422e-06,0.841118035893275,0.06819163159244891
353.0,0.46183874564635347,0.3829354029617535,2.7087421911429828,1.0138955238950249e-06,0.8419726471494237,0.0682393828762409
354.0,0.4606764501938959,0.385280897440776,2.743496954515774,1.0139987896031835e-06,0.8428654809646461,0.0682909865501016
355.0,0.45951620417257305,0.38764125924453374,2.7787027149325905,1.0141080016875848e-06,0.8437948139062468,0.06834627360786685
356.0,0.4583584554422314,0.3900161736192413,2.8143595934933208,1.0142238701492501e-06,0.8447587535500878,0.06840507693630096
357.0,0.4572037098958502,0.39240528568931793,2.8504683639759927,1.0143468328979346e-06,0.8457552661548035,0.06846723086952343
358.0,0.4560524564024581,0.39480828256376804,2.8870308132692624,1.0144772787083086e-06,0.8467827753747973,0.06853257293546774
359.0,0.4549051813951711,0.39722490354565926,2.9240425948246673,1.0146156212352393e-06,0.8478385999289902,0.06860099907271461
360.0,0.45376228262596696,0.39965467292747503,2.9615200624600124,1.0147625517907698e-06,0.8489262869087457,0.06867220402838138
361.0,0.4526241779746958,0.402097414841469,2.999449362979014,1.0149180904823768e-06,0.8500379260384818,0.06874619096912213
362.0,0.45149123063616764,0.40455277920633786,3.037835500355257,1.0150830276335097e-06,0.8511745231677119,0.06882277791439179
363.0,0.4503639789524597,0.40702046105649947,3.0766790492318523,1.0152570692595545e-06,0.8523337417552662,0.06890182523616774
364.0,0.4492426778762542,0.40950011511606427,3.1159833809835518,1.0154407286871116e-06,0.8535152949576497,0.06898316223540327
365.0,0.4481276695975084,0.41199143899459234,3.155747265368831,1.015634672438234e-06,0.8547175871760077,0.06906669220184046
366.0,0.44701926385850965,0.41449412820475173,3.1959719543834773,1.0158389348721331e-06,0.85593829667243,0.0691522768873245
367.0,0.4459178201799507,0.41700785646150235,3.236658061622825,1.0160538072411775e-06,0.8571768417561108,0.06923979001006679
368.0,0.4448235962297527,0.4195323394345035,3.277806489059881,1.0162795471175762e-06,0.858431643748392,0.06932910860899547
369.0,0.44373690829765905,0.4220672482284088,3.319418024376026,1.0165163179638578e-06,0.8597014002433045,0.06942011547884637
370.0,0.44265797826909703,0.42461227394328993,3.361492323899601,1.016764433885726e-06,0.8609845746847296,0.06951269447242722
371.0,0.4415871015535502,0.4271671416184984,3.4040307174452935,1.017024110719303e-06,0.8622810337577278,0.06960673382157363
372.0,0.4405245092134386,0.42973150387473014,3.447034562909755,1.017295265596405e-06,0.8635886976909909,0.06970212110908595
373.0,0.4394704078548612,0.4323050958504322,3.4905033904501948,1.0175783177628097e-06,0.8649067224297758,0.0697987520264478
374.0,0.4384249906442467,0.43488759386339776,3.5344370811324555,1.017873363610051e-06,0.8662333575531687,0.06989652584409763
375.0,0.437388488399971,0.43747871255278714,3.578837869334425,1.0181804090105553e-06,0.8675681718850036,0.06999533745314566
376.0,0.4363610523045397,0.44007815361574404,3.6237043078562468,1.018499765788426e-06,0.8689098970530147,0.07009509031690937
377.0,0.4353426975776035,0.44268567371680934,3.6690358212693304,1.018831375964802e-06,0.8702563080602922,0.07019561135232291
378.0,0.4343341101947462,0.4453008122600958,3.714837208659267,1.0191756001697745e-06,0.8716099423760367,0.0702970455340048
379.0,0.4333349261580277,0.4479234680894332,3.7611045163860806,1.0195322812090842e-06,0.872966258590498,0.0703990684497361
380.0,0.4323454135916452,0.4505532381920504,3.807839860873104,1.0199014044955488e-06,0.8743254587671436,0.0705016566368133
381.0,0.4313657444542001,0.4531898908035453,3.855042575716129,1.0202832500925568e-06,0.8756865686816973,0.07060474156856124
382.0,0.43039601649061426,0.45583312386642466,3.9027129816907045,1.0206778010733186e-06,0.877048505247553,0.07070823583841093
383.0,0.4294363686589001,0.45848265049999726,3.9508512382923118,1.0210851552561492e-06,0.8784112657312454,0.07081205482630046
384.0,0.42848686588935203,0.4611381837404386,3.9994582267641205,1.0215051524979266e-06,0.8797726527321499,0.07091612337887851
385.0,0.427547621320194,0.4637994549478783,4.048532535672925,1.0219380681744915e-06,0.8811328967600476,0.07102036535012289
386.0,0.42661869792970514,0.4664661807799322,4.098075143980839,1.0223837406929668e-06,0.8824901952331535,0.07112470794996047
387.0,0.4257002010201051,0.4691380793625275,4.1480860768835335,1.0228422196260528e-06,0.8838446817685703,0.07122907462059166
388.0,0.4247922339102339,0.47181490458251235,4.198564692644956,1.0233136601386794e-06,0.8851961496438104,0.07133340107100349
389.0,0.4238947297789094,0.474496317623365,4.249510751204015,1.0237978015213183e-06,0.8865419885924676,0.07143760761930514
390.0,0.42300785570084554,0.477182117765085,4.3009243469763065,1.0242948342192843e-06,0.8878826884985587,0.07154164291817287
391.0,0.4221316258604578,0.4798720016852751,4.352806485258007,1.0248045074754598e-06,0.8892168814128535,0.0716454344618711
392.0,0.42126609876417853,0.4825657156540327,4.405155176846103,1.0253270670371384e-06,0.8905449269362026,0.07174892020406586
393.0,0.42041128115864296,0.4852629954690765,4.457970666653011,1.0258623401939728e-06,0.8918650179618709,0.0718520440403618
394.0,0.41956722727133394,0.4879635671160972,4.51125353893956,1.0264102331473426e-06,0.8931770495457803,0.07195474059427548
395.0,0.41873395243973716,0.4906671725813155,4.565003860480351,1.0269706428035652e-06,0.8944798415501016,0.07205695423204736
396.0,0.41791149885201895,0.4933735745295898,4.619218168781823,1.027543935772242e-06,0.8957743603584568,0.07215863282579763
397.0,0.4170998485219993,0.4960824891712875,4.673898744274898,1.0281296627427333e-06,0.8970585306426624,0.07225971661685902
398.0,0.416299017766463,0.49879367944221076,4.7290443843870555,1.0287278669747633e-06,0.898331731046862,0.07236016009379348
399.0,0.41550904205988165,0.5015068771176485,4.784656065871319,1.0293383880881572e-06,0.8995939773977158,0.07245990284780651
400.0,0.4147298895650075,0.5042218444781222,4.8407322397590775,1.0299612019132606e-06,0.9008438831361868,0.07255890404052366
401.0,0.41396158452515425,0.5069383421515161,4.897269852124828,1.0305965912648807e-06,0.9020826947658668,0.07265711253562854
402.0,0.4132041069566573,0.5096561127269462,4.954271202434691,1.0312441279658126e-06,0.9033083273424322,0.07275448133609087
403.0,0.41245746675665057,0.5123748927349965,5.011736750380112,1.0319036195400897e-06,0.9045207111625801,0.0728509599149863
404.0,0.4117216328547646,0.5150944775014838,5.069662410453089,1.032575374469558e-06,0.9057195965452158,0.07294651371477928
405.0,0.41099659746229217,0.5178146040943732,5.128049961260518,1.0332590319318953e-06,0.9069040449032132,0.07304109470117577
406.0,0.41028233256361646,0.5205350374534893,5.186899298596633,1.0339544334945238e-06,0.9080729434880349,0.07313466331484947
407.0,0.4095788472207582,0.5232555461218938,5.246206256338655,1.0346618980514158e-06,0.9092281829242419,0.07322717727270711
408.0,0.4088860963420945,0.5259758848797577,5.305975106750613,1.0353807875502192e-06,0.9103665979820524,0.07331859686659761
409.0,0.40820406651657165,0.5286957773068294,5.366200905393418,1.0361114672801143e-06,0.9114903308402094,0.0734088796806665
410.0,0.40753266504558977,0.5314150346654625,5.426884793069016,1.0368538227768575e-06,0.9125972074602543,0.0734979456686971
411.0,0.40687202211449397,0.5341336637815042,5.488018713744046,1.0376078246305602e-06,0.9136877165014821,0.07358593591836192
412.0,0.4062219629484013,0.5368510537386962,5.5496156087505755,1.0383726487753748e-06,0.9147599228192762,0.07367261929648515
413.0,0.40558249885782666,0.5395671539036194,5.611665726920475,1.0391489069314441e-06,0.9158151075411496,0.0737580333489466
414.0,0.40495357873661886,0.5422817643149347,5.674164430271912,1.0399368331749882e-06,0.9168536357552712,0.07384215234214218
415.0,0.4043352104762004,0.5449945769677446,5.737124782752385,1.040734930149077e-06,0.9178718156181201,0.07392492661818931
416.0,0.40372730614713703,0.5477054770376268,5.800529752201643,1.0415446953058741e-06,0.9188730933024033,0.07400634696010451
417.0,0.403129859769347,0.5504141771542717,5.864389455691464,1.0423649131231047e-06,0.9198543765014711,0.07408637089793753
418.0,0.40254287944774014,0.5531204379785456,5.928695093586527,1.0431966346844127e-06,0.9208181284713789,0.07416497913242853
419.0,0.40243984671921984,0.5541262538259658,5.952481464540885,1.044052426368197e-06,0.9206277452090669,0.07412760328209259
420.0,0.401438696121926,0.5573307862102054,5.932025189247839,1.0524895267705954e-06,0.9341017009223141,0.07435490836814514
421.0,0.40039234187251554,0.5605306238651895,5.9119630568462025,1.0609481892857594e-06,0.9475099038483975,0.07456289559276127
422.0,0.39938309307506964,0.5637362883501015,5.891705598308865,1.0694777555526993e-06,0.9611722172773225,0.07477869470173033
423.0,0.39838704523517793,0.5669466409280711,5.871642895990345,1.0780567366333995e-06,0.9749589691540135,0.07499385494069986
424.0,0.39740331554734826,0.5701633017562509,5.851633649583513,1.0866885015966155e-06,0.9888504971741271,0.0752090422348471
425.0,0.39643291737925807,0.5733812656769701,5.831806199064696,1.0953856861773453e-06,1.0029441891852025,0.07542250658927022
426.0,0.39547460832600845,0.5766053247388008,5.812028994349095,1.1041361917374032e-06,1.017144025851708,0.07563597568836093
427.0,0.39452860739109047,0.579833756421706,5.792334587712853,1.1129452653565502e-06,1.0314844582265958,0.0758488652864151
428.0,0.39359482421481234,0.5830664180295444,5.772728913271013,1.1218124491138081e-06,1.0459647870532052,0.07606115401972048
429.0,0.3926731349671743,0.5863032031685667,5.753213137299097,1.1307377477645534e-06,1.0605846561682912,0.07627282926182326
430.0,0.3917634732399428,0.5895439771111134,5.733780872501257,1.1397219350348466e-06,1.075347042076685,0.07648387588162296
431.0,0.39086565039078636,0.5927885877501379,5.7144337133044765,1.1487648696027576e-06,1.090250792982111,0.07669426749439492
432.0,0.38997962098050576,0.5960369718212638,5.695178195434523,1.157866124360664e-06,1.1052949745909897,0.07690400317668249
433.0,0.3891048449975694,0.5992888327749951,5.6760089200846195,1.167026222404471e-06,1.1204795783543455,0.07711292491103279
434.0,0.38824241809357607,0.6025445236995757,5.65690550510095,1.1762475623942602e-06,1.1358138381786735,0.07732145102227238
435.0,0.3873910550233209,0.605803450480669,5.637883568754521,1.185528507498071e-06,1.1512907476232421,0.07752913740704553
436.0,0.3865510521388602,0.6090656789616206,5.618954641340136,1.1948681992589735e-06,1.166908458344975,0.07773610310023917
437.0,0.38572226098969853,0.612330985133446,5.600098704736626,1.2042683694937044e-06,1.1826728831736038,0.07794233783901085
438.0,0.384904648045577,0.6155993417015502,5.58132422652982,1.2137287282262062e-06,1.1985819917006575,0.07814782760862332
439.0,0.38409826830222576,0.6188706911083973,5.562630705803536,1.2232494657739045e-06,1.2146363768718933,0.07835258248389161
440.0,0.38330244175183054,0.622144674684085,5.544002641269355,1.2328317813643363e-06,1.2308377917914437,0.0785565361435178
441.0,0.3825176491456795,0.6254214413397955,5.525458539866366,1.2424745278239723e-06,1.247184523112803,0.07875972530596488
442.0,0.38174364474940936,0.628700693760678,5.506994063010086,1.2521779275130925e-06,1.2636776440143949,0.07896211113605836
443.0,0.38098024291099936,0.6319823653178401,5.4885979812354195,1.2619433929813489e-06,1.2803195942989651,0.07916366727081178
444.0,0.38022749757333624,0.6352665165151408,5.470280570704059,1.2717700217892914e-06,1.2971067964984846,0.07936447698854134
445.0,0.3794851614188763,0.6385525335150317,5.452024102380493,1.2816596554435956e-06,1.3140470534394184,0.07956434741824583
446.0,0.37875323174135406,0.6418407760328312,5.433852245540628,1.291610256032707e-06,1.3311309695272528,0.07976340230688905
447.0,0.3780315950437284,0.6451307584898038,5.415745357628049,1.3016246341401625e-06,1.3483722985599325,0.079961491963331
448.0,0.37732018633542125,0.6484228642463173,5.397710746480907,1.3116993668048125e-06,1.3657518589159796,0.08015891599698037
449.0,0.37661889117823394,0.651716487592689,5.379744029788885,1.321838111573524e-06,1.383286607151604,0.08035533827683394
450.0,0.3759275881282753,0.6550117090050767,5.361847253937782,1.3320397735819723e-06,1.4009701356567479,0.08055085811956955
451.0,0.37524634722543326,0.6583083703023354,5.344019202480565,1.3423047328653071e-06,1.4188057711667938,0.08074546400906017
452.0,0.3745749063173528,0.6616063327155406,5.326260985912894,1.352632747860964e-06,1.43679087880473,0.0809391311534243
453.0,0.3739132751069424,0.6649054915825493,5.308564270438394,1.36302510167807e-06,1.4549282010784563,0.08113186180781744
454.0,0.3732613479116705,0.6682057242546178,5.290938024639819,1.373480933896015e-06,1.4732160206425764,0.0813236274838241
455.0,0.3726189109578236,0.6715070130822655,5.273377278429645,1.3840003537569818e-06,1.4916518720457859,0.08151448954865151
456.0,0.37294378289771696,0.6697339008565878,5.283816428235094,1.3780530830789663e-06,1.4817422883939677,0.08142823541712195
457.0,0.3729155234551462,0.6697773224168012,5.2842117646792,1.3780079589079027e-06,1.4819844152702577,0.08143911601063222
458.0,0.3728913122437871,0.6698245863692525,5.284611288620332,1.3779662061341599e-06,1.482225360335084,0.08145213450320878
459.0,0.37286706100543576,0.6698715961038496,5.2850067481441405,1.3779287976272194e-06,1.4824835923681885,0.08146463350231996
460.0,0.37284282639372973,0.6699185213077237,5.2854023051873655,1.377891150331786e-06,1.4827414871243356,0.08147712984708809
461.0,0.37281860130725253,0.6699654204547583,5.285797558434167,1.3778534905557091e-06,1.4829996702258705,0.08148962338723971
462.0,0.3727943833989712,0.6700123516755108,5.2861929783349115,1.3778158776348383e-06,1.4832575070878775,0.0815021263355899
463.0,0.37277007690185415,0.6700594001721443,5.2865889249345965,1.3777783642355853e-06,1.4835138741066092,0.08151464261660331
464.0,0.3727460046038962,0.6701061636451207,5.286984690497099,1.3777404951675296e-06,1.4837742730925676,0.08152712719865993
465.0,0.37272176740399193,0.6701530223868161,5.287380009781878,1.3777026421094411e-06,1.4840313839159451,0.08153962947830966
466.0,0.37269224252456645,0.6702001934501095,5.287775399402853,1.3776659709008045e-06,1.4842861649448957,0.08155212412492407
467.0,0.3726731777576447,0.6702471577440364,5.288170440071752,1.3776277900016282e-06,1.4845451945667043,0.08156468105255568
468.0,0.3726490049400548,0.6702940420058494,5.2885660723866526,1.3775899834534844e-06,1.4848031780625321,0.08157719615734373
469.0,0.3726249335050025,0.6703407810447224,5.288962097111939,1.377552097693424e-06,1.4850633089321466,0.08158967506898228
470.0,0.37260078072627517,0.6703876166524895,5.289358206560331,1.3775140973538446e-06,1.48532230858495,0.08160218635326202
471.0,0.37257660395800496,0.6704345378185357,5.28975441538666,1.3774763816811182e-06,1.4855802288105686,0.08161469908445103
472.0,0.3725524221473966,0.6704815108462892,5.290150719476448,1.377438629990475e-06,1.4858380313373187,0.08162723376065745
473.0,0.37252770532052687,0.6705274513919206,5.2905411994528375,1.377402406294516e-06,1.4861161483819576,0.08163934136272345
474.0,0.37250386773475386,0.670575222515562,5.290939261463017,1.3773634049280802e-06,1.4863610783517613,0.08165210483941486
475.0,0.3724795278790517,0.6706225221761415,5.291333865581211,1.3773257403709967e-06,1.4866069091143106,0.08166485956025046
476.0,0.37245566987170275,0.6706692774237719,5.29173414868956,1.377287572623762e-06,1.4868701515780773,0.08167734664068844
477.0,0.37243150731550756,0.6707161998879912,5.292128841709475,1.377250162441468e-06,1.4871301928311607,0.08168984779183643
478.0,0.3724072812182372,0.670763056460363,5.292525205654543,1.3772122240710796e-06,1.4873883310125375,0.08170235259339687
479.0,0.3723829656916413,0.6708102446639838,5.29291755030275,1.3771752128817306e-06,1.4876455142656773,0.08171492087661236
480.0,0.37235899213215523,0.6708570385938705,5.293317013764539,1.3771368544223613e-06,1.4879054240460547,0.08172744823038336
481.0,0.37233479683359355,0.6709039840576773,5.29371308847587,1.3770987942796845e-06,1.488162313631136,0.08174001119614882
482.0,0.3723106386463429,0.6709509489279165,5.294107607764229,1.3770615611343914e-06,1.4884224632793395,0.08175252041425808
483.0,0.372286426190056,0.6709981251665391,5.2945033094408895,1.3770245123592778e-06,1.4886826755405775,0.08176505527565907
484.0,0.37226230608654126,0.6710448704540978,5.294900201190179,1.3769858757493931e-06,1.4889396409804292,0.08177760982424925
485.0,0.37223813563705166,0.6710918882204363,5.295296204722423,1.376948162262302e-06,1.4891980151795277,0.08179016730242307
486.0,0.3722140273726096,0.6711387542423913,5.2956925416771705,1.3769102891692338e-06,1.4894573900308905,0.08180269437190994
487.0,0.3722024091898084,0.671190503960119,5.296070501666805,1.3768615356967755e-06,1.4897933690119405,0.08182186042421684
488.0,0.3721657277150688,0.6712329453733037,5.296485052401475,1.3768347594050252e-06,1.4899730985175992,0.08182787620814026
489.0,0.37215815608766856,0.6713004050900444,5.297008072051436,1.376839678160878e-06,1.4903075839426028,0.08184481804093552
490.0,0.3721142036985043,0.671337813114585,5.297210713246941,1.3768004784332914e-06,1.4905522727515035,0.08185290050829068
491.0,0.3712394854514949,0.6744831619145539,5.283810359561715,1.3857072334844031e-06,1.49380085899819,0.08207363976565522
492.0,0.3702380022437158,0.6781228670175637,5.268305999116101,1.3960832481406958e-06,1.497579614076453,0.08232644654834516
493.0,0.36924423405321544,0.6817711386291487,5.25287663500311,1.4065215699238618e-06,1.5013752851913842,0.08257936528329116
494.0,0.36825821329170305,0.6854263420609155,5.237528293589722,1.4170169801260285e-06,1.5051826136603896,0.08283231691446773
495.0,0.3672798789346338,0.689088891782838,5.222261005946758,1.4275707509499744e-06,1.5090023451747157,0.08308533858843496
496.0,0.3663091343235161,0.6927587991796958,5.207074053364398,1.438183140042922e-06,1.5128345437056847,0.08333843150784524
497.0,0.3653458893802029,0.6964359740353703,5.191966695019782,1.4488541346304166e-06,1.5166790609057845,0.0835915898436078
498.0,0.36439005070520186,0.700120393179692,5.176938169505192,1.4595839023033202e-06,1.5205358659968617,0.08384481265596103
499.0,0.3634415249341331,0.7038120965725626,5.161987803944914,1.4703727773604025e-06,1.5244050885145262,0.08409810308102415
500.0,0.3625002233033225,0.7075110184384437,5.147114828926093,1.4812208149539374e-06,1.5282866029613826,0.0843514572935136
501.0,0.36156605650684576,0.7112171277327429,5.132318486664205,1.4921281634987322e-06,1.5321803527529705,0.08460487391141994
502.0,0.3606389369352301,0.7149304613210974,5.117598177910643,1.5030951483967733e-06,1.5360864843724262,0.08485835562493692
503.0,0.35971877791281986,0.7186509455660925,5.102953071474584,1.514121807936155e-06,1.540004815666809,0.08511189848574473
504.0,0.35880548977652,0.722378453751431,5.088382086375134,1.5252080481329634e-06,1.5439349362871826,0.08536549607942127
505.0,0.3578989974762327,0.7261132538551982,5.073885417315943,1.5363547870586882e-06,1.547877811159463,0.08561916362846818
506.0,0.35699921442690963,0.729855169699398,5.059461915400195,1.5475618018473432e-06,1.551832894482968,0.08587289163450783
507.0,0.35610606545636797,0.7336042759224489,5.045111303180218,1.5588295104395793e-06,1.5558005450766197,0.08612668403860846
508.0,0.3552194598297913,0.7373603879179184,5.0308322003635,1.5701576782059641e-06,1.559780076559177,0.08638053200755383
509.0,0.3543393243811896,0.741123582375585,5.016624334121959,1.5815467300508278e-06,1.563771845815329,0.08663443967969878
510.0,0.3534655792415247,0.7448938195802393,5.002486928975547,1.5929967985990696e-06,1.5677757340802791,0.08688840552740844
511.0,0.35259814978602777,0.7486711024521688,4.988419441278413,1.6045081228433705e-06,1.5717918172924745,0.08714242987826738
512.0,0.35173696214199546,0.7524554266128226,4.9744213117443925,1.6160809225482485e-06,1.5758201427062484,0.08739651272827353
513.0,0.3508819381155701,0.7562467428164242,4.960491702382226,1.62771531063129e-06,1.579860532457607,0.08765065224584147
514.0,0.35003301224765904,0.7600450883560685,4.946630358790076,1.639411608265937e-06,1.5839132652975283,0.0879048498608801
515.0,0.3491901024631901,0.7638503816724603,4.93283616451456,1.6511698580975436e-06,1.5879779632642845,0.08815910290246463
516.0,0.3483531509854835,0.7676626679004347,4.919109320178093,1.6629903448542267e-06,1.5920549761874934,0.08841341221384168
517.0,0.34752207944852714,0.7714818753696068,4.905448933380135,1.674873102968248e-06,1.5961439490834033,0.0886677754534637
518.0,0.3466967585800323,0.7753080697364201,4.891843099262901,1.686820531557625e-06,1.6002454621696478,0.08892222462098685
519.0,0.3458772964767874,0.7791412532298411,4.878309885797039,1.6988297952850434e-06,1.604359648265099,0.08917673287815663
520.0,0.3450633866528915,0.7829808598307538,4.864867602526,1.710895624415222e-06,1.6084821050108788,0.08943112509180974
521.0,0.3442553200530714,0.7868282011025678,4.851444859135873,1.7230359661808073e-06,1.6126235233634236,0.08968585703941058
522.0,0.3434527186823007,0.7906820167931756,4.838109387999758,1.7352338779368895e-06,1.616773839658743,0.08994050209659922
523.0,0.342655251750939,0.7945420877546097,4.824848198490606,1.7474894590792577e-06,1.6209310590031987,0.09019504114975993
524.0,0.3418636150225933,0.7984098539537731,4.811621462922446,1.7598195081641843e-06,1.6251078611286849,0.09044988044014877
525.0,0.34107717686506206,0.8022839577453549,4.7984812055870725,1.7722069211904623e-06,1.6292928773528588,0.09070458499173421
